Thread_id,Thread_index,Word,LAT,LON,provinceTh
36947586,33,ซุ้มรักนิรันดร เกาะไข่ ต.เกาะสาหร่าย อ.เมือง จ.สตูลซุ้มรักนิรันดร เกาะไข่ จ.สตูล,6.4885717000000005,99.3048959,สตูล
36947586,33,ซุ้มรักนิรันดร,,,เชียงใหม่
36947586,33,เกาะไข่,7.891182499999997,98.5154646,พังงา
36947586,33,ซุ้มรักนิรันดร,,,เชียงใหม่
36947586,33,ซุ้มรักนิรันดร,,,เชียงใหม่
36947586,33,จ.สตูล,6.623815799999999,100.0673744,สตูล
36947586,33,ซุ้มรักนิรันดร,,,เชียงใหม่
36947586,33,ซุ้มรักนิรันดร,,,เชียงใหม่
36947586,33,เกาะไข่ ต.เกาะสาหร่าย อ.เมือง จ.สตูล,6.5882419999999975,99.64591800000001,สตูล
36947586,33,เกาะไข่ ต.เกาะสาหร่าย อ.เมือง จ.สตูล,6.5882419999999975,99.64591800000001,สตูล
36947586,33,เกาะไข่ ต.เกาะสาหร่าย อ.เมือง จ.สตูล,6.5882419999999975,99.64591800000001,สตูล
36947586,33,เกาะไข่ ต.เกาะสาหร่าย อ.เมือง จ.สตูล,6.5882419999999975,99.64591800000001,สตูล
36947586,33,เกาะไข่ ต.เกาะสาหร่าย อ.เมือง จ.สตูล,6.5882419999999975,99.64591800000001,สตูล
36947586,33,เกาะไข่ ต.เกาะสาหร่าย อ.เมือง จ.สตูล,6.5882419999999975,99.64591800000001,สตูล
36947586,33,เกาะไข่ ต.เกาะสาหร่าย อ.เมือง จ.สตูล,6.5882419999999975,99.64591800000001,สตูล
36947586,33,เกาะไข่ จ.สตูล,6.4885717000000005,99.3048959,สตูล
36947586,33,ซุ้มรักนิรันดร,,,เชียงใหม่
36947586,33,เกาะหลีเป๊ะ,6.4885717000000005,99.3048959,สตูล
36947586,33,เกาะไข่,7.891182499999997,98.5154646,พังงา
36947586,33,เกาะไข่,7.891182499999997,98.5154646,พังงา
36947586,33,เกาะไข่,7.891182499999997,98.5154646,พังงา
36947586,33,เกาะหลีเป๊ะ,6.4885717000000005,99.3048959,สตูล
36947586,33,ถนนคนเดิน,18.7879254,98.9913463,
36947586,33,ถนนคนเดิน,18.7879254,98.9913463,เชียงใหม่
36947586,33,ถนนคนเดิน,18.7879254,98.9913463,
36947586,33,เกาะหลีเป๊ะ,6.4885717000000005,99.3048959,สตูล
36947586,33,เมืองไทย,13.786477,100.5746,กรุงเทพมหานคร
36947586,33,เกาะหินงาม,6.514997599999999,99.2624372,สตูล
36947586,33,เกาะหินซ้อน,6.5013633,99.1808889,สตูล
36947586,33,เกาะอาดัง,6.5401526999999975,99.2951916,สตูล
36947586,33,เกาะราวี,6.5626887,99.2175988,สตูล
36947586,33,เกาะหินซ้อนคะ,6.5013633,99.1808889,สตูล
36947586,33,เกาะหินงาม,6.514997599999999,99.2624372,สตูล
